id,name,size,proof,abv,spirit_type,brand_id,popularity,image_url,avg_msrp,fair_price,shelf_price,total_score,wishlist_count,vote_count,bar_count,ranking
16161,Blood Oath Pact No. 7,750,99.99,49.3,Whiskey,,2119.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recSIud6npYB7ab4p,163.74,354.99,2119.0,,0.0,,2025-04-23 09:53:46,SpiritBottle
16164,Azteca Azul Reposado,750,22.99,40.0,Tequila,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/8fdaf67f-5f7a-45eb-aff8-901de7ffdfa3,24.6,25.06,3.0,,0.0,,,SpiritBottle
16165,Clyde May's Single Barrel 5 Year,750,49.96,51.0,Bourbon,,494.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/192c6c48-6a38-4b22-902e-cc8570c07346,75.39,54.46,494.0,,0.0,,,SpiritBottle
16170,Lock Stock & Barrel 20 Year Rye,750,380.37,56.0,Rye,,104.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recT3L1IWDXjyBuOZ,366.89,359.14,104.0,,0.0,,,SpiritBottle
16171,Ole Smoky Sour Apple Moonshine,750,21.96,20.0,Whiskey,,13.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recT8UWNsciONpWJX,23.28,23.94,13.0,,0.0,,,SpiritBottle
16177,Aperol Aperitivo,375,15.97,11.0,Liqueurs,,60.0,https://storage.googleapis.com/user_bottles_prod/Aperol%20Aperitivo.jpg,15.72,15.25,60.0,,0.0,,,SpiritBottle
16178,Garrison Bros Boot Flask,375,38.8,47.0,Bourbon,,153.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recU8L0dnHNyCIzWp,50.33,42.29,153.0,,0.0,,,SpiritBottle
16183,Smooth Ambler Old Scout Rye Single Barrel,750,39.97,59.8,Rye,,85.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/5e65cb03-9d71-4cdc-8d38-daa0fb9445c7,54.09,49.04,85.0,,0.0,,,SpiritBottle
16189,Neptune Barbados Gold Rum,750,9.99,40.0,Rum,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/40e0304e-4222-4a77-81bf-a0e93f1ad9d9,10.59,10.89,0.0,,0.0,,,SpiritBottle
16191,Aprendiz Joven Espadin Mezcal,750,43.74,40.0,Tequila,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/a7d3088c-c37f-45bb-93f7-9bd9de6784bc,46.8,47.68,1.0,,0.0,,,SpiritBottle
16194,Idle Hands Bourbon 5 Year,750,59.99,50.0,Bourbon,,23.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/f99d42ac-7f50-44d1-9f5f-feb2ef77d699,64.19,65.39,23.0,,0.0,,,SpiritBottle
16195,Devil's River Bourbon Whiskey,375,14.96,45.0,Bourbon,,12.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recXP4I2nFFdkbJWZ,16.01,16.31,12.0,,0.0,,,SpiritBottle
16198,Heaven's Door Straight Bourbon,750,57.47,46.0,Bourbon,,574.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recXtV0rSx2ett2U6,76.16,65.39,574.0,,0.0,,,SpiritBottle
16202,Bourbon 30 Small Batch Whiskey,750,60.08,45.0,Bourbon,,53.0,https://storage.googleapis.com/user_bottles_prod/Bourbon-30.png,64.29,65.49,53.0,,0.0,,,SpiritBottle
16210,Ardbeg Scorch Limited Edition Fiercely Charred Casks,750,119.96,46.0,Scotch,,59.0,https://storage.googleapis.com/user_bottles_prod/limited%20edition%20fiercely%20charred%20casks.webp,144.22,130.76,59.0,,0.0,,,SpiritBottle
16211,Dos Hombres Mezcal Artesanal,750,59.97,42.0,Tequila,,96.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec0EFVXzu6HfBRjd,72.12,65.39,96.0,,0.0,,,SpiritBottle
16213,Ouzo Alasriya,750,19.99,40.0,Liqueurs,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec0ihf7uQ9OjprZx,21.19,21.79,1.0,,0.0,,,SpiritBottle
16216,Luca Mariano Single Barrel Bourbon,750,69.99,51.5,Bourbon,,19.0,https://storage.googleapis.com/user_bottles_prod/Single_Barrel_Bourbon_White_Background-MikeBrooks_1024x1024%402x.webp,74.89,76.29,19.0,,0.0,,,SpiritBottle
16217,Ole Smoky Pecan Whiskey,750,19.99,35.0,Whiskey,,17.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec1Difb0UyMJ4qFi,21.19,21.79,17.0,,0.0,,,SpiritBottle
16218,Garrison Bros Laguna Madre,750,288.58,50.5,Bourbon,,189.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/fccd72a3-2881-4e89-bd95-0cfe4d479281,492.12,604.19,189.0,,0.0,,,SpiritBottle
16232,Blackened X Willett Rye,750,141.47,53.95,Rye,,543.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/133454ff-fd6b-43f6-ba60-768f335f258e,215.73,155.86,543.0,,0.0,,,SpiritBottle
16234,Arak Sannine,750,19.99,50.0,Liqueurs,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/1a4534f4-9b6b-4f4b-aea2-09b62b964f19,21.19,21.79,0.0,,0.0,,,SpiritBottle
16243,Davenport's Straight Bourbon,750,59.99,57.0,Bourbon,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/11b3c021-dd0b-4d62-86a7-eb1844927237,64.19,65.39,0.0,,0.0,,,SpiritBottle
16248,Kirkland Signature Small Batch,1000,27.99,46.0,Bourbon,,150025.0,https://storage.googleapis.com/user_bottles_prod/Kirkland_SB_1L.png,29.38,33.55,150025.0,,0.0,,,SpiritBottle
16252,Don Julio Primavera ,750,99.96,40.0,Tequila,,268.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/344d914d-1e1f-4d91-821a-22c0d13cc004,137.44,108.99,268.0,,0.0,,,SpiritBottle
16255,Garrison Brothers Honey Dew,750,79.45,40.0,Bourbon,,707.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/6998c033-c7c6-430d-9156-c05f57fde0ef,79.84,81.31,707.0,,0.0,,2025-05-16 06:57:46,SpiritBottle
16256,Frankly Organic Apple Vodka,750,19.99,30.0,Vodka,,4.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec7LwNGB42YTZ67A,20.99,21.79,4.0,,0.0,,,SpiritBottle
16260,Iron Fish Two Peninsulas Whiskey,750,58.96,45.0,Whiskey,,9.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/3dccbf54-7a32-4d26-a106-2491902d787c,72.04,74.08,9.0,,0.0,,,SpiritBottle
16265,Toms' Good Lovin' Small Batch,750,29.99,45.0,Bourbon,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/6f9c9187-b530-435e-86d1-f29ded9ddc6c,32.09,32.69,7.0,,0.0,,,SpiritBottle
16266,Gunner Vodka,750,39.99,40.0,Vodka,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/4568093b-bda7-42dc-b8cb-a9c39fa7d696,41.99,43.59,7.0,,0.0,,,SpiritBottle
16286,Garrison Bros Small Batch,750,74.99,47.0,Bourbon,,686.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recl68a9oh7oG4Asj,76.29,80.19,686.0,,0.0,2025-05-19 09:05:53,2025-05-19 09:05:47,SpiritBottle
16287,Garrison Bros Guadalupe,750,121.96,53.5,Bourbon,,507.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/b72bcd07-f2cd-4e6e-a872-cd11a140f301,187.27,132.94,507.0,,0.0,,,SpiritBottle
16294,Blueberry Muffin Moonshine,750,23.99,35.0,Whiskey,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/20c0a735-9b50-4d27-981f-5c785b0bf217,25.43,26.15,1.0,,0.0,,,SpiritBottle
16296,Glen Moray Private Cask,750,159.99,58.3,Scotch,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/2f3d5ec4-8038-4462-bc88-45d7c245fa50,171.19,174.39,0.0,,0.0,,,SpiritBottle
16299,Frankly Organic Strawberry Vodka,750,19.99,30.0,Vodka,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recnK5GZ4BsXUI9cm,20.99,21.79,3.0,,0.0,,,SpiritBottle
16301,Gusano Rojo Mezcal With Worm,750,39.99,40.0,Tequila,,8.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/907ca260-f73b-4d4c-946e-b1afdf967b99,42.79,43.59,8.0,,0.0,,,SpiritBottle
16302,Severo Tequila Plata,750,49.96,40.0,Tequila,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/c8247d23-f608-4bbe-87f2-55e518e2d3cb,53.46,54.46,3.0,,0.0,,,SpiritBottle
16307,Ole Smoky Sour Watermelon Moonshine,750,21.96,20.0,Whiskey,,23.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recpFhgDO2e4nM8Pj,23.28,23.94,23.0,,0.0,,,SpiritBottle
16311,Red Cedar Blended Bourbon Melt Pot,750,51.14,62.0,Bourbon,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/776b1808-f339-4ddc-97ff-1b70401796bc,54.72,55.74,0.0,,0.0,,,SpiritBottle
16324,Heaven's Door Redbreast,750,99.99,50.0,Whiskey,,157.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/2c30b66f-7829-44f2-a2a5-16b2d3820754,121.19,108.99,157.0,,0.0,,,SpiritBottle
16328,H. Deringer Bourbon Whiskey,750,119.96,46.0,Bourbon,,603.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/91a9357e-2987-49f9-bff6-7467c327fa3d,179.92,130.76,603.0,,0.0,,,SpiritBottle
16329,Diaz Brothers Agave Mexicano,750,89.99,46.0,Tequila,,0.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/4b00a48b-5d51-4816-9d87-ac774186ffee,96.29,98.09,0.0,,0.0,,,SpiritBottle
16340,Droptine Bourbon Whiskey,750,39.99,46.0,Whiskey,,84.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/0a9ac53b-016d-4ce0-b443-ed2ba839e66b,47.63,43.59,84.0,,0.0,,,SpiritBottle
16351,Dr. Stoner's Island Bush Rum,750,26.47,41.0,Rum,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/9b1e1519-4216-4ee4-bddb-b56033a7352f,26.49,27.24,3.0,,0.0,,,SpiritBottle
16352,Clement V.S.O.P Rum,750,38.52,40.0,Rum,,41.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/2722866b-93de-4fcb-b9e6-0fcfa5a1558b,43.28,41.99,41.0,,0.0,,,SpiritBottle
16355,Clase Azul Guerrero Mezcal,750,265.38,42.0,Tequila,,51.0,https://assets.baxus.co/8536/8536.jpg ,301.0,289.26,51.0,,0.0,,,SpiritBottle
16367,Kirkland Signature Bottled-in-Bond Bourbon Barton 1792,1000,35.99,50.0,Bourbon,,1559.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reczmhROZgZXPxGdN,52.41,31.39,1559.0,,0.0,,,SpiritBottle
16373,Devil's River Barrel Strength Whiskey,750,32.99,58.5,Bourbon,,56.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/8e43ebce-b406-48dc-8249-9b52bda05e5e,37.42,35.96,56.0,,0.0,,,SpiritBottle
16378,Garrison Bros Cowboy Bourbon,750,214.36,66.5,Bourbon,,442.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/0ecdf32c-d2b7-4992-8b66-dcc7a3a8acfb,294.42,221.55,442.0,,0.0,,,SpiritBottle
16381,Sixty Men Bourbon Whiskey,750,34.99,45.0,Bourbon,,11.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/e3929e0b-5686-486d-ad0d-3df32628417f,37.44,38.14,11.0,,0.0,,,SpiritBottle
16388,Habitation Velier Forsyths Wp,750,41.99,57.0,Cognac,,2.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/59407622-57f8-4397-a89b-1e7311c1920c,44.93,45.77,2.0,,0.0,,,SpiritBottle
16390,Stellum Bourbon Cask Strength,750,54.99,57.49,Bourbon,,203.0,https://storage.googleapis.com/user_bottles_prod/LWHISTERBE.jpeg,75.59,59.94,203.0,,0.0,,,SpiritBottle
16393,Fox & Oden Straight Bourbon,750,89.99,45.0,Bourbon,,211.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/34a79f9d-ddb2-43f0-85e7-e96ab10550b4,123.7,98.09,211.0,,0.0,,,SpiritBottle
16397,WhistlePig Farmstock Rye Bespoke Batch,750,64.96,43.0,Rye,,93.0,https://storage.googleapis.com/user_bottles_prod/WhistlePig%20Farmstock%20Bespokest.jpg,69.53,70.83,93.0,,0.0,,,SpiritBottle
16404,Dr. Stoner's Hierba Madura,750,39.97,42.0,Tequila,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/19f6ab67-d41e-48b6-b08b-b6c3f1b943ab,42.79,43.59,3.0,,0.0,,,SpiritBottle
16412,Glenmorangie X,750,34.99,40.0,Scotch,,59.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recFvwFUZu1xg6iJp,35.94,38.14,59.0,,0.0,,,SpiritBottle
16419,Stellum Bourbon Single Barrel Cask Strength,750,54.99,60.0,Bourbon,,206.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/accb48d9-3e66-4183-9654-4e1e4e4daf16,67.28,59.94,206.0,,0.0,,,SpiritBottle
16420,Bardstown Collaborative Series The Prisoner Wine Co. Finish,750,124.99,50.0,Bourbon,,373.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recG2tlOzMTeTX1l4,136.24,178.98,373.0,,0.0,,,SpiritBottle
16421,Stellum Rye Cask Strength,750,54.99,58.12,Rye,,206.0,https://storage.googleapis.com/user_bottles_prod/Sellum%20Rye%20Solo%20Shot-01.avif,74.28,59.94,206.0,,0.0,,,SpiritBottle
16423,Koloa Kauai Cacao Rum,750,33.99,40.0,Rum,,11.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recHIa5VLIYlnVY81,36.03,37.05,11.0,,0.0,,,SpiritBottle
16437,Southern Comfort 80 Black Label -  Plastic,750,14.96,40.0,Whiskey,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/b9c0a5b7-8e2a-4dec-96c8-08bf4c2ae851,18.48,19.17,1.0,,0.0,,,SpiritBottle
16443,3 Oaks Distillery Straight Bourbon Whiskey,750,27.0,45.0,Bourbon,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/1d7989cf-38df-42dc-ac0a-adb79e4cc2b6,29.0,30.29,1.0,,0.0,,,SpiritBottle
16444,Boone County 7 Year Single Barrel,750,104.99,54.5,Bourbon,,133.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recqWAOAryjjUEmdz,168.79,549.99,133.0,,0.0,,,SpiritBottle
16445,19 Crimes Cali Rose,750,13.99,10.5,Wine,,36.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recpxplXn36MMmRSb,14.99,15.99,36.0,,0.0,,,WineBottle
16446,Bell’agio Lambrusco,750,9.99,8.0,Wine,,15.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recmDNGOpqhL4SrGJ,10.49,10.79,15.0,,0.0,,,WineBottle
16447,Evodia Garnacha,750,7.99,14.5,Wine,,4.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec1IKmEFpWxzaayP,8.89,8.63,4.0,,0.0,,,WineBottle
16448,Roscato Sweet Red,750,9.99,7.0,Wine,,47.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recfFGq66faGmEcUl,11.12,10.79,47.0,,0.0,,,WineBottle
16449,Cupcake Light Hearted Pinot Grigio,750,8.99,8.0,Wine,,24.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck2mu523AExLyQj,10.61,9.71,24.0,,0.0,,,WineBottle
16450,Korbel Extra Dry,750,13.99,12.0,Champagne,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reciVG3B0B0bTrkiZ,15.57,15.11,7.0,,0.0,,,WineBottle
16451,André Brut,750,5.99,10.5,Champagne,,12.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recnKUfyZM82m62P1,6.67,6.47,12.0,,0.0,,,WineBottle
16452,Cook's Brut,750,8.99,11.5,Champagne,,16.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recgOWmN8OgENYyRU,9.44,9.71,16.0,,0.0,,,WineBottle
16454,Old Charter Oak Canadian Oak,750,69.99,45.0,Bourbon,,115.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recnXLQtiLCcF2zwF,192.31,681.35,115.0,,0.0,,,SpiritBottle
16455,Old Charter Oak Mongolian Oak,750,69.99,45.0,Bourbon,,107.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec7ZFQulKXhkLHOw,420.09,1351.64,107.0,,0.0,,,SpiritBottle
16456,Old Charter Oak French Oak,750,69.99,46.0,Bourbon,,736.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reccirJlYk5TzN76o,123.488,283.98,736.0,,0.0,,2025-05-15 14:52:04,SpiritBottle
16457,Old Charter Oak Chinkapin Oak,750,69.99,46.5,Bourbon,,103.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec87o1b3SltdSvry,383.61,1039.99,103.0,,0.0,,,SpiritBottle
16458,Castle & Key Restoration Rye,750,42.99,51.5,Rye,,902.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec2r3rNpuxHYSSPL,44.06,47.26,902.0,,0.0,,,SpiritBottle
16459,Stateside Black Label Bourbon,750,46.49,40.0,Bourbon,,24.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recqc0YjbplHP7S1B,49.74,51.14,24.0,,0.0,,,SpiritBottle
16460,Heaven’s Door 15 Year Rum Finished Bourbon Bootleg Series Volume 2,750,499.99,52.3,Bourbon,,58.0,https://assets.baxus.co/8583/8583.jpg,525.99,649.99,58.0,,0.0,,,SpiritBottle
16461,Casa Dragones 16 Anejo Barrel Blend,750,150.0,40.0,Tequila,,15.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recppV0T8hI7YCmJK,159.99,181.89,15.0,,0.0,,,SpiritBottle
16462,Frey Ranch Bourbon Single Barrel,750,85.0,66.0,Bourbon,,751.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recXNJuK22QjeWtcD,87.1975,93.79,751.0,,0.0,,2025-05-15 14:05:01,SpiritBottle
16463,Chicken Cock Ryeteous Blonde Beer Barrel Finish Rye,750,89.99,45.0,Rye,,65.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recKrXFzZwTLkMNKD,107.93,249.69,65.0,,0.0,,,SpiritBottle
16464,Casa Dragones 16 Year Anejo Barrel Blend,750,150.0,40.0,Tequila,,20.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rech8WWAqERGhgGDf,160.5,165.0,20.0,,0.0,,,SpiritBottle
16466,Hickory Hill 15 Year Cask Strength,750,154.99,57.5,Bourbon,,31.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recuAGn5dzD5Pvnph,175.79,170.49,31.0,,0.0,,,SpiritBottle
16467,Hickory Hill 15 Year Small Batch,750,114.99,45.0,Bourbon,,24.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recOnxcsIfTLPlP6E,130.42,126.49,24.0,,0.0,,,SpiritBottle
16468,Doc Swinson's Alter Ego Straight Rye Whiskey Rum Cask,750,46.49,48.0,Rye,,226.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recOXKmj7KEnO0P4R,60.7,43.99,226.0,,0.0,,,SpiritBottle
16469,Flatboat Bourbon,750,24.99,45.0,Bourbon,,84.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/receuLfTsiyB7CzGY,31.84,27.49,84.0,,0.0,,,SpiritBottle
16470,Tequila Mi Tierra Maya Extra Anejo Pakal,1000,450.0,40.0,Tequila,,7.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recYkSMbQm6kbWL4V,634.58,2579.37,7.0,,0.0,,,SpiritBottle
16471,Hotel California Blanco Pearlescent,375,24.99,40.0,Tequila,,2.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recvf5zSGv1WSWd4m,26.74,27.49,2.0,,0.0,,,SpiritBottle
16472,Sweetens Cove,750,200.0,57.0,Bourbon,,364.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/receI1XhCODEB8CyR,284.68,287.44,364.0,,0.0,,,SpiritBottle
16473,Crystal Head Vodka Rolling Stones 50th Anniversary,750,99.99,40.0,Vodka,,12.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recpzac19EvZqSKTu,103.95,131.47,12.0,,0.0,,,SpiritBottle
16474,Azunia Black Special Edition with Glasses,750,119.99,40.0,Tequila,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recUlvtibU82TpCMd,128.39,131.99,3.0,,0.0,,,SpiritBottle
16475,ArteNOM Seleccion de 1146 Anejo,750,64.99,40.0,Tequila,,156.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recsi0qXb2UacWU94,93.06,82.56,156.0,,0.0,,,SpiritBottle
16476,Bardstown Fusion Series No. 3,750,59.99,49.5,Bourbon,,207.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/65ce26b5-af31-40ec-8a9e-138117d99df7,85.9,65.99,207.0,,0.0,,,SpiritBottle
16477,Don Diego Santa Anejo,750,39.99,40.0,Tequila,,12.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recA2VrxgVOfLriK7,42.8,47.86,12.0,,0.0,,,SpiritBottle
16478,Cazul 100 Reserva Extra Anejo,750,50.0,40.0,Tequila,,3.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reccsodIpAPgOOqyP,53.5,57.33,3.0,,0.0,,,SpiritBottle
16479,Don Roberto Anejo Cristalino,750,55.0,40.0,Tequila,,28.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec8NbDm77G8Rv6jL,62.38,60.5,28.0,,0.0,,,SpiritBottle
16480,WadeLyn Ranch Bourbon,750,39.99,0.5,Bourbon,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/receuG9pXlwk4vNyW,42.79,43.99,6.0,,0.0,,,SpiritBottle
16481,KAH Anejo,750,65.99,40.0,Tequila,,34.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec6Pa3sPL7M83lwj,74.85,74.99,34.0,,0.0,,,SpiritBottle
16482,Southwell 12 Year,750,70.0,43.0,Bourbon,,18.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recfSoknjqVsZUaNe,79.4,100.0,18.0,,0.0,,,SpiritBottle
16483,Wolcott Bottled In Bond,750,25.0,50.0,Bourbon,,506.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recSDeBoceYs72oDH,48.01,44.99,506.0,,0.0,,,SpiritBottle
16484,Calumet Farm 15 Year Single Rack Black,750,129.98,52.5,Bourbon,,3294.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reckAiWwFEzzaC6Rm,131.333,135.39,3294.0,,0.0,,2025-04-21 05:42:48,SpiritBottle
16485,Lux Row Limited Edition Whiskey 12 Year,750,149.99,59.0,Whiskey,,1120.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/reck8O4QrafA5Z6At,228.99,465.99,1120.0,,0.0,,2025-05-05 10:03:17,SpiritBottle
16486,New Riff Bourbon Single Barrel Barrel Proof,750,55.14,55.0,Bourbon,,1613.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recFRYUy0m0ot710f,54.6025,52.99,1613.0,,0.0,,2025-04-30 07:37:22,SpiritBottle
16487,Plantation Rum Trinidad 2009,750,74.99,51.8,Rum,,19.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recON01Haji0MsRO7,82.67,79.49,19.0,,0.0,,,SpiritBottle
16488,Plantation Rum Peru 2006,750,74.99,47.5,Rum,,9.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recHshXXfqEE3RRx8,77.99,79.49,9.0,,0.0,,,SpiritBottle
16489,Powers Gold Irish Whiskey,1000,36.99,43.0,Irish Whiskey,,11.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec7RJwVEjEow9iYO,38.47,39.21,11.0,,0.0,,,SpiritBottle
16490,Powers Gold Irish Whiskey,750,31.99,43.2,Irish Whiskey,,43.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec2vaAFMMGGQBJME,37.39,33.91,43.0,,0.0,,,SpiritBottle
16491,Three Chord Straight Whiskey,750,29.99,42.5,Whiskey,,19.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recxTJyiPvJM86WnJ,33.06,31.79,19.0,,0.0,,,SpiritBottle
16493,Three Chord Straight Whiskey,1000,34.99,42.5,Whiskey,,1.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec0VDGZKWL2ourj4,36.39,37.09,1.0,,0.0,,,SpiritBottle
16495,Yamato Japanese Whisky Ninja,750,89.99,40.0,Whiskey,,27.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recQ1e2Hw1bSHA4Uo,99.21,95.39,27.0,,0.0,,,SpiritBottle
16496,Yamato Japanese Whisky Mizunara,750,179.99,40.0,Whiskey,,134.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/d2b937c1-a027-45ce-80f6-fe83fc85663d,222.95,190.79,134.0,,0.0,,,SpiritBottle
16497,WhistlePig Roadstock Rye,750,69.99,43.0,Rye,,247.0,https://storage.googleapis.com/user_bottles_prod/Whistle-Pig-Roadstock-Rye-scaled.jpg,101.58,77.37,247.0,,0.0,,,SpiritBottle
16498,WhistlePig Farmstock Buckeye,750,72.79,43.0,Rye,,41.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recv9fDbUrxdhhJ4a,75.7,77.16,41.0,,0.0,,,SpiritBottle
16499,Mammoth Borrowed Time Small Batch Bourbon,750,44.99,43.0,Bourbon,,19.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recSHJca8Dn0A3Wqs,46.79,47.69,19.0,,0.0,,,SpiritBottle
16501,George Dickel Bottled in Bond Spring 2007,750,44.99,50.0,Bourbon,,382.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/recA5yRtDh93wQLAy,64.84,47.69,382.0,,0.0,,,SpiritBottle
16502,George Remus Straight Bourbon Whiskey,750,39.96,47.0,Bourbon,,983.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec4y6yTmYTZPXpqc,39.995,40.1,983.0,,0.0,,,SpiritBottle
16505,El Bandido Yankee Blanco,750,37.27,40.0,Tequila,,6.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/17fede6a-b756-42ab-8b55-60d108617415,38.76,39.51,6.0,,0.0,,,SpiritBottle
16506,Elijah Craig Small Batch Private Barrel 2021,750,36.99,47.0,Bourbon,,210.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec42EdKzeNgESxxG,48.57,39.21,210.0,,0.0,,,SpiritBottle
16507,Elijah Craig Barrel Proof Private Barrel 2021,750,79.99,67.0,Bourbon,,285.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec4SlzGsF0H23fS4,106.87,84.79,285.0,,0.0,,,SpiritBottle
16510,Barrell Bourbon Batch 029,750,84.96,57.9,Bourbon,,179.0,https://d1w35me0y6a2bb.cloudfront.net/newproducts/rec8bUtufGhXdDEZa,111.55,90.06,179.0,,0.0,,,SpiritBottle
